date,DWDP,PX,ECL,SHW,APD,LYB,PPG,IP,NUE,FCX,NEM,BLL,VMC,EMN,WRK,MLM,CF,FMC,ALB,MOS,PKG,IFF,AVY,SEE
2018-03-09,71.4188,158.4604,133.7833,419.3854,168.7123,110.3456,116.639,54.261,66.3337,18.326,37.3955,41.5993,120.6275,107.538,66.0679,208.2717,40.9298,83.2116,100.7283,28.2018,117.6229,138.7755,116.1792,44.3146
2018-03-12,70.5388,159.4701,135.6377,413.5003,168.4954,109.2253,115.4592,54.0056,66.8571,18.4552,37.6633,41.4401,120.4185,109.0632,66.0482,208.8093,41.3046,83.5403,101.9458,27.5728,117.8191,139.799,115.3772,44.265
2018-03-13,69.7775,158.7376,135.6872,412.0265,168.5447,108.439,115.0726,54.0252,66.6991,18.3757,37.9013,41.4103,121.0953,107.597,66.0088,209.4067,39.8252,83.4407,102.0844,27.5629,117.986,139.051,114.7732,44.4039
2018-03-14,68.2152,155.9364,135.1716,407.2966,166.6219,106.8764,114.0514,53.7797,65.1879,18.5547,37.8715,40.7337,119.8612,106.3113,65.2109,205.8323,39.7562,82.3551,99.6364,27.0537,116.9205,137.0827,113.7038,43.8779
2018-03-15,67.1177,154.0854,135.5583,408.5413,166.7205,105.6185,113.2979,53.4555,65.3657,18.3061,36.9988,40.7636,117.363,105.797,65.5162,204.5579,38.4543,80.7417,97.392,26.3449,116.0031,136.8269,113.0304,43.7191
2018-03-16,67.1968,152.7492,136.9268,407.3065,167.1938,105.3335,113.9424,53.6029,65.7707,18.2564,37.0782,40.3954,116.5668,106.608,65.3783,206.3003,37.8034,81.9567,97.69,26.0554,116.9107,136.5414,110.5352,43.7687
2018-03-19,65.8125,148.0574,135.7432,403.6221,164.354,104.9305,112.247,52.2768,64.5262,17.9481,37.1575,40.0273,114.3573,105.3618,63.8515,203.612,37.1722,80.9907,96.2401,25.5463,115.0856,135.6557,109.7331,43.471
2018-03-20,65.6444,148.6909,135.8924,404.1997,163.3482,105.6185,112.8716,52.2571,63.4101,18.3856,36.9889,39.689,113.6009,104.9167,63.6151,203.3233,37.4286,79.666,94.6611,24.9873,114.9377,133.4709,109.6737,43.3717
2018-03-21,66.6727,150.1657,135.6835,403.5225,163.9201,109.2941,112.9708,52.5813,64.5459,19.0717,37.9013,39.6194,114.2677,106.2915,63.8712,205.8423,38.1289,80.0246,96.7962,25.2169,116.0623,133.9236,109.0598,42.5877
2018-03-22,64.8831,144.603,133.3959,391.4436,158.9406,104.7635,110.3535,50.4989,60.3384,17.9481,37.2963,38.9428,113.0634,102.8299,61.8026,200.8341,36.7579,77.0467,93.4594,24.6379,111.4553,131.1384,104.8812,41.486
2018-03-23,62.3518,141.099,131.536,386.7834,155.8346,102.7488,108.5392,49.2612,58.7087,17.4211,38.4367,38.5747,115.054,101.6727,60.128,204.7869,36.4128,75.2042,92.5954,24.2186,107.7263,131.178,102.0492,40.8111
2018-03-26,63.7559,144.6228,134.0126,393.2659,158.6941,103.2795,110.9681,51.4419,59.8544,17.6498,39.5573,39.1119,116.1488,104.1354,62.8763,208.3812,36.8368,75.6723,93.7077,24.6079,112.797,134.3536,104.7227,41.7837
2018-03-27,62.9253,142.6431,134.2513,389.0737,156.4163,102.3459,110.9483,51.2061,59.4889,17.1427,38.7045,38.9925,114.1881,103.8486,62.5019,204.538,36.9848,74.9751,92.7841,24.1587,110.8042,133.948,103.4256,41.8532
2018-03-28,61.7091,140.713,134.5795,383.6267,155.9726,101.3729,109.025,51.4517,58.9621,16.6554,38.0698,38.9925,110.7743,103.0376,62.2163,200.9138,35.9887,72.9739,88.9409,23.5298,109.6796,133.6116,103.0295,41.9028
2018-03-29,62.9945,142.8312,136.33,390.4678,157.9088,103.8593,110.641,52.4831,60.7214,17.4708,38.7442,39.5099,113.6307,104.4222,63.2112,206.3998,37.2116,76.4274,92.0989,24.2385,111.1791,135.4418,105.2079,42.4686
2018-04-02,61.3433,140.6536,133.2467,380.2709,155.4463,101.9233,107.3297,50.2238,59.4889,17.0432,38.9425,38.694,111.7098,101.5639,61.0244,200.4956,36.1169,74.8504,88.345,23.6296,108.4465,132.6619,102.8513,41.486
2018-04-03,62.6089,142.1779,136.1609,391.364,158.1571,102.3459,109.2332,51.5794,60.4233,17.2819,38.5062,39.4602,112.1776,101.831,62.2261,200.4558,36.4719,76.098,89.7949,23.8891,110.3899,133.8886,103.5345,41.9624
2018-04-04,62.9747,143.5438,138.1203,394.7895,160.987,100.9601,109.8379,52.2277,60.7612,17.2421,38.6648,39.888,113.8696,102.5134,62.9058,203.4925,36.6001,76.0382,90.9668,24.0589,110.8042,135.5506,105.1683,42.5777
2018-04-05,64.7051,145.2166,140.4874,395.148,162.953,103.0436,110.7104,52.4831,62.7193,18.0078,38.9425,40.077,116.4374,104.1651,63.487,207.1466,38.05,79.3919,95.1079,25.147,111.6329,136.7971,105.0297,43.0541
2018-04-06,62.9945,141.7226,139.0254,384.0848,158.8323,99.0536,108.45,51.2454,60.3239,17.2322,38.9623,39.0622,113.0236,101.7222,61.7139,201.3419,36.324,77.9845,91.1654,24.1787,108.6536,133.8787,102.1878,42.0517
2018-04-09,62.9747,142.4847,139.4928,387.4804,159.1004,97.717,108.6681,51.0686,60.1748,17.3316,38.2582,39.102,112.3767,101.5639,62.0587,198.7432,36.6495,77.8448,90.5894,24.4482,109.5415,134.4129,102.881,42.5579
2018-04-10,65.15,145.1968,140.8753,386.5344,162.0395,100.5769,109.4116,51.5794,61.785,18.0973,39.1408,39.9377,115.5516,105.0948,63.5954,204.309,36.7579,79.1024,91.6917,24.9873,112.2642,135.5605,105.3069,43.2328
2018-04-11,64.0031,143.1281,139.8907,386.9925,160.4707,100.4491,108.3409,51.5106,60.6121,17.8785,40.3011,40.0472,114.4568,103.987,63.29,201.9393,36.896,78.284,92.6649,24.3583,111.1594,134.9966,104.2573,43.1732
2018-04-12,65.7235,145.4245,140.6167,385.0208,161.8906,101.9134,109.0944,51.658,61.5464,17.8087,40.0631,40.3059,114.3473,105.0453,63.8712,201.541,37.6752,79.851,92.7444,24.7776,111.84,135.8671,104.4554,43.3618
2018-04-13,65.4269,145.0385,140.4178,383.806,161.8211,101.2648,109.0547,52.2768,61.2582,17.8187,41.2531,40.4352,112.2771,104.2838,64.0288,195.2684,37.902,80.1804,94.8398,24.7976,112.0078,136.2035,103.7721,43.5702
2018-04-16,66.2575,149.6609,146.1666,386.2755,164.2637,102.739,110.8095,52.7974,62.0832,18.1078,41.0746,40.5546,114.198,106.1234,64.3834,198.1757,37.9217,80.4699,96.2003,25.157,112.3826,138.9537,104.9406,44.4436
2018-04-17,66.7914,153.3431,147.2706,396.7412,166.9546,104.2131,112.1083,52.5715,63.7431,18.2474,41.0349,41.2013,117.2137,106.964,65.1123,200.9735,38.5431,81.6776,95.962,25.5463,114.3458,140.5563,106.6239,44.92
2018-04-18,67.2957,151.6901,149.0311,399.1909,167.183,106.9944,112.2173,53.1117,65.0253,19.1249,40.7473,41.0422,117.8208,107.1816,65.3685,202.6562,39.4702,82.5859,98.1071,25.9955,114.6121,141.506,107.1388,44.7017
2018-04-19,65.7828,150.0173,148.1757,394.5206,165.6241,105.7462,108.6978,52.6402,64.7371,19.5138,41.5902,40.7138,114.7852,106.2915,65.6147,197.3095,39.0954,81.9671,97.9084,25.8059,114.622,140.1111,106.6338,44.0168
2018-04-20,65.2983,149.1462,147.748,390.7366,165.0978,105.8249,107.9344,52.4634,63.1666,19.3044,41.0051,40.4651,113.2127,106.1629,65.2798,195.8658,38.188,82.1567,97.0743,25.6362,114.5628,140.0815,106.0694,43.6893
2018-04-23,64.8633,148.8295,148.3448,386.0764,164.9389,106.4538,107.9443,52.7581,62.5006,18.756,40.7176,40.286,113.2625,106.0343,65.3783,196.0749,38.4642,82.2466,96.6671,25.8458,115.7269,139.4978,105.9605,43.7787
2018-04-24,62.4705,145.2859,145.4604,367.5249,162.8438,104.1148,104.8611,51.8249,61.8844,16.0338,40.7076,39.9576,110.834,104.1453,63.7333,192.4606,38.405,80.5298,95.1179,26.0455,112.4615,136.8465,104.3663,43.3221
2018-04-25,62.9253,148.2257,144.3863,371.1495,164.4027,103.5743,106.9529,52.5322,62.7988,15.3259,40.1821,40.0173,111.5904,103.9969,64.1273,195.3879,39.0658,80.41,94.8001,26.9539,116.3188,138.7459,105.6238,43.6
2018-04-26,63.3208,154.4022,145.3908,369.7056,165.1177,104.6554,106.7745,51.4517,62.7591,15.5851,40.43,40.2263,110.3961,104.7387,63.3885,195.0095,39.2729,81.0987,95.8825,27.1236,115.6184,140.5266,105.1683,44.1459
2018-04-27,63.5977,151.6703,145.918,373.5593,163.8566,104.8323,107.0422,51.6481,61.6558,15.276,40.3209,40.3457,111.8691,103.453,59.8817,195.4775,38.9869,81.0787,96.2798,27.1036,114.7305,141.2785,103.8216,44.3047
2018-04-30,62.5298,150.9675,143.9884,366.1108,161.1459,103.9085,104.9701,50.6462,61.2482,15.1663,38.9623,39.888,111.1624,100.9606,58.276,193.9242,38.2669,79.5815,96.2897,26.904,114.1287,139.7451,103.782,43.5206
2018-05-01,62.3518,151.7396,146.3357,372.2449,161.3444,102.0019,106.0012,50.2042,59.9958,14.9071,38.8929,39.0622,111.2421,101.0199,58.9262,194.2827,38.1387,79.6614,96.9452,26.8042,114.7601,140.5365,104.4356,43.9771
2018-05-02,62.777,149.7005,143.4613,369.5662,160.5501,102.9453,104.8016,49.2907,60.622,15.0666,38.8632,38.306,113.1231,101.5145,57.685,196.035,38.5332,80.2004,97.1636,27.0937,110.5773,138.5976,103.1285,43.3817
2018-05-03,62.7572,151.2842,143.4016,368.6899,159.299,102.1591,104.058,50.2631,60.8507,15.1663,39.478,37.7289,121.6228,101.7419,57.9728,201.5311,37.7442,83.5741,97.2133,26.9639,112.1459,138.5778,103.1978,43.5802
2018-05-04,63.746,152.9966,144.6051,375.9393,161.6125,102.9847,105.4857,51.265,62.5603,15.3757,39.3193,38.3458,122.1204,103.6508,58.9552,203.1142,37.9809,87.2672,99.3683,27.3832,112.6095,140.6256,104.693,44.1161
2018-05-07,64.1909,153.6796,145.0029,377.0545,162.2977,102.7979,105.2973,50.9704,62.4609,15.2162,39.5375,38.0274,122.847,103.9178,59.5407,203.7215,37.2116,87.6565,99.4179,27.5129,112.5602,125.5292,104.6138,43.7886
2018-05-08,63.5087,152.4324,144.7045,376.3475,162.3573,102.739,105.7632,50.7936,62.2422,15.2561,39.6466,37.8782,126.1314,104.3728,59.6499,212.5331,37.2708,87.2273,100.0237,26.0554,112.2248,125.1335,104.4653,43.7588
2018-05-09,65.2885,153.9271,146.1865,379.2054,163.7275,108.0066,106.5796,51.265,62.3317,15.635,39.6267,38.3956,126.4598,106.2717,60.017,211.6868,38.2176,86.2192,101.0466,25.756,113.892,128.9917,105.1683,43.729
2018-05-10,66.1981,155.4514,146.8628,378.8469,164.4226,110.4832,105.6438,51.9035,63.4648,16.1734,40.0829,38.6144,125.0963,106.519,60.0865,209.805,38.8685,87.2672,97.7098,26.335,114.6417,126.0733,106.6635,43.9672
2018-05-11,66.1783,156.0255,146.3556,379.4842,165.1177,110.6306,99.9887,52.6992,62.7392,16.2233,40.0532,38.3558,126.7684,105.5596,60.5628,214.5144,38.9573,88.7345,97.8588,26.5147,115.0462,126.2514,106.614,44.0367
2018-05-14,66.7716,156.8371,145.5002,382.9595,165.5843,110.0508,102.5175,53.2492,62.3814,16.1535,40.0532,38.1667,126.2409,105.5398,60.7414,212.543,40.2195,89.6228,98.554,27.1236,115.1448,124.9455,107.1289,43.5901
2018-05-15,66.3959,156.9658,145.4207,378.0503,164.9091,110.2375,102.5773,52.8563,62.6199,15.9142,39.1805,37.5498,126.7385,106.3212,60.3941,216.1971,41.4816,89.8324,100.1131,27.5229,113.379,122.6207,105.297,43.1137
2018-05-16,67.266,157.3815,146.9126,379.5141,165.3659,113.3234,103.0452,54.0547,64.588,16.5922,39.359,37.9578,127.6144,107.3893,61.4162,217.3222,40.299,91.5991,101.6425,27.6827,117.4335,122.7296,106.8318,43.342
2018-05-17,67.3945,158.2328,146.276,379.4844,165.5943,114.1883,103.9512,54.0842,65.3633,16.7318,39.0317,37.7986,125.4447,107.2904,61.8032,212.5829,40.8456,92.228,104.0755,27.9722,118.7061,123.7287,107.1289,43.2427
2018-05-18,66.8112,157.916,147.0319,386.81,167.0539,114.2177,104.4888,53.986,65.1446,16.8215,38.8334,37.7687,128.5897,107.7553,61.6147,218.3577,41.094,91.3396,104.1947,27.8623,119.5447,125.0049,108.03,44.0565
2018-05-21,67.8593,158.8366,147.201,390.0237,168.2454,115.5052,104.5685,54.261,64.7868,16.6421,39.0417,37.8284,128.9281,107.4981,60.9201,216.8742,41.8095,91.1599,103.3506,28.2317,120.6495,123.6892,109.5747,44.2054
2018-05-22,66.7123,157.5894,145.719,375.2327,166.5276,114.1686,102.3881,54.703,64.6576,17.1207,38.4665,38.1667,127.5945,107.2509,60.8903,215.1915,41.6008,90.9204,101.6325,27.9023,121.1428,123.6298,109.1291,44.5726
2018-05-23,66.2871,157.0549,144.8438,383.746,165.8127,113.6674,102.2587,54.2708,63.8326,17.3002,39.2598,38.1568,128.961,106.6673,60.3048,218.3776,41.0046,90.3315,101.136,28.0021,120.7778,123.8079,107.2873,45.1284
2018-05-24,65.6345,155.8968,144.6847,385.7221,164.9191,115.004,102.0496,54.0974,64.2202,17.3301,39.6367,38.1568,127.5845,106.0937,60.1956,217.4616,41.1536,88.1655,94.3631,27.8124,120.2253,123.6199,107.9111,45.2773
2018-05-25,64.9721,155.4712,143.9288,391.4808,163.8367,111.8001,102.9457,53.6317,63.5841,17.0309,39.1111,38.1767,127.0159,105.0948,59.501,216.7547,41.4021,89.503,94.1645,27.9821,118.2523,124.0453,107.416,45.4262
2018-05-29,63.2219,151.7495,140.9847,387.2092,160.6593,109.5299,100.596,52.4527,62.3416,16.6022,38.6053,37.4006,126.8962,103.0771,58.5781,218.7759,40.9151,87.1674,92.3869,27.7825,116.6443,122.779,105.1386,44.2054
2018-05-30,64.4454,154.8971,143.2524,384.4945,161.8806,111.9181,100.9843,53.3939,63.7133,17.0708,38.8632,37.4802,127.4548,103.6013,59.3025,219.8213,41.2828,88.2055,92.943,27.9921,116.8219,123.4715,105.8416,44.4635
2018-05-31,63.769,154.6694,141.8401,378.5063,160.2721,110.1884,100.4766,53.0075,63.8027,16.8515,38.6053,36.8617,127.4149,103.1661,58.4293,222.3454,40.8853,86.9278,92.8238,27.4431,115.9143,120.8203,103.9999,43.3877
2018-06-01,65.818,156.1938,142.8247,385.2431,162.387,111.1711,101.5618,54.7315,65.403,17.0708,38.3177,36.6721,128.9909,104.62,59.6598,224.62,40.2195,88.1056,93.6084,27.6128,118.42,122.69,105.297,43.7861
2018-06-04,66.7729,155.9265,143.4812,386.0914,162.3771,111.4365,101.9799,56.7428,65.2341,17.1606,37.931,36.722,129.1804,104.9068,60.2155,226.8048,40.3188,87.357,93.7871,27.4131,118.7752,123.2044,105.3366,43.9754
2018-06-05,67.5289,157.8864,143.8293,389.6644,163.7077,113.4512,102.0496,56.6636,65.8801,17.5993,38.2285,36.5624,128.4822,105.2036,60.3048,226.1863,41.0841,88.1056,93.9957,27.8224,119.4657,123.0956,106.6302,43.7563
2018-06-06,69.6675,161.4533,145.7887,394.7943,166.5475,116.0064,103.4733,58.447,66.8642,18.1477,38.4773,36.6422,129.8986,108.7641,60.4437,227.0443,42.2965,90.7108,95.0086,29.0564,121.3697,124.2531,105.9834,43.2383
2018-06-07,69.0508,158.9659,145.0825,394.3052,166.5376,116.4978,102.637,58.0705,66.0093,17.8785,38.3977,37.2408,130.2177,107.1124,60.0964,229.0096,42.6245,88.6247,94.5617,29.2762,121.35,124.8664,105.7745,43.1686
2018-06-08,69.1204,159.0256,145.4008,397.2694,167.322,117.0429,103.6924,58.2687,66.4467,17.9782,38.1987,37.5101,129.709,107.874,60.4934,229.0196,42.9127,88.475,94.7107,29.4361,120.9849,125.0544,107.4959,43.6268
2018-06-11,69.1204,159.7619,144.5156,397.7385,167.2525,116.4879,103.4733,58.4668,66.6753,18.1378,38.3878,37.7196,129.9285,108.2003,60.9697,229.1693,42.8034,88.7245,94.7107,29.4161,122.1096,124.2135,107.1775,44.0551
2018-06-12,69.4088,160.528,144.2669,401.6508,166.8156,116.6266,103.0751,58.12,66.6654,17.8087,38.6067,37.7296,130.6367,108.2696,61.3468,229.7479,43.2804,89.7027,95.0781,29.4461,121.9419,123.0956,106.879,44.1248
2018-06-13,68.2053,159.6624,143.9288,395.3732,164.9191,114.5056,102.8461,56.6735,66.3672,17.7588,38.5171,37.0213,130.8761,107.2706,60.0369,229.4187,44.0357,89.7526,93.5289,29.6559,119.1106,122.2052,106.0332,43.5172
2018-06-14,68.0163,160.7369,144.615,400.4132,164.5517,113.1378,103.5032,56.3168,68.1166,17.5295,38.975,36.7919,131.5244,107.3004,60.0369,229.6581,44.6419,90.1319,93.3446,29.4561,119.9348,123.1747,105.7446,43.8957
2018-06-15,67.3896,159.4534,145.7787,401.3215,163.0225,114.2975,104.917,54.9198,66.4467,16.8415,38.2186,36.5624,131.7538,108.2847,59.3522,228.7203,44.304,89.7027,93.0157,28.9565,118.197,124.8565,105.4162,44.822
2018-06-18,67.4294,157.6724,144.5519,397.5589,162.1885,113.6929,104.5386,55.3458,66.3473,16.7518,38.2484,36.6522,132.2127,107.201,58.9453,230.137,45.6655,88.455,92.5572,29.2263,118.2367,124.2036,104.6102,44.5631
2018-06-19,66.007,154.5283,144.2128,396.8303,158.4252,110.2635,103.6725,54.2758,65.075,16.2133,38.1688,35.884,130.8262,103.5823,58.0423,227.0443,44.9202,86.0395,91.0922,28.287,115.9032,123.9662,101.5654,43.8758
2018-06-20,65.5395,154.2398,143.2752,397.1197,156.4691,109.0246,104.678,53.6714,65.4825,16.2532,37.7707,35.6346,132.9009,102.4191,58.0125,228.0419,44.304,86.6084,91.3015,27.7675,116.0025,124.1739,101.0479,44.324
2018-06-21,64.9328,155.0855,141.1907,394.6047,155.3669,107.0622,103.8417,52.3833,64.4786,16.313,36.8451,35.1957,129.5295,100.3612,57.0003,224.1112,44.632,86.4288,91.6602,28.357,113.3412,123.333,99.7245,43.2881
2018-06-22,66.6436,157.3441,138.5077,395.3532,156.9655,110.0356,104.9568,52.5121,65.8006,16.3928,37.283,35.8242,131.2352,101.4945,57.5262,226.8946,45.0195,88.7744,93.1452,28.8566,114.4733,123.9498,99.7544,43.3778
2018-06-25,65.6291,154.0209,138.0589,394.1755,154.6619,106.6657,104.6481,52.5518,63.0771,15.6948,36.8152,35.8342,128.1031,99.7249,57.7842,224.4304,43.7177,88.2354,91.6503,28.1072,114.1158,122.9948,101.4161,43.1786
2018-06-26,65.9573,153.414,138.0589,400.0041,154.7612,107.3397,105.365,52.7103,63.7332,16.2033,36.9944,35.6546,127.4349,99.6454,57.8239,221.8366,43.827,88.1855,92.2084,28.0273,113.8179,122.5571,101.0977,43.0192
2018-06-27,65.261,154.7572,137.9691,397.7385,154.0661,108.0731,104.6481,52.3833,62.61,16.8515,36.8053,35.1757,128.0034,98.5518,57.0698,219.2527,43.5487,88.455,93.0954,28.0472,111.9908,122.4776,99.824,42.4315
2018-06-28,65.7981,155.8914,139.7145,404.0761,154.93,108.3804,105.2555,51.9573,62.7,16.7418,36.8252,35.1658,126.7267,99.1184,56.6034,220.5596,44.0158,88.31,93.3246,28.287,111.2957,123.0545,100.1424,42.2622
2018-06-29,65.5694,157.354,139.9639,406.7708,155.73,108.876,103.2742,51.6006,62.5,17.2104,37.5318,35.465,128.7315,99.3769,56.5835,222.8043,44.1251,89.21,94.0123,28.0273,111.0077,123.3132,101.5952,42.2821
2018-07-02,65.4202,157.4834,139.8741,405.9623,155.49,106.5964,102.2288,51.2043,62.85,17.1107,37.3726,35.6745,126.8962,98.8699,56.4942,221.8765,43.1313,87.99,93.1652,27.7675,111.5836,122.9153,100.0529,42.2223
2018-07-03,64.8035,156.3889,139.6048,406.132,155.0,105.8134,101.5518,51.1349,61.68,17.021,37.4622,36.0237,128.1929,97.9553,56.1568,224.7996,43.986,89.16,96.2946,27.5976,112.0305,122.3084,99.7146,42.2821
2018-07-05,65.7186,161.0653,140.3728,409.0563,155.79,106.8739,102.3583,51.7096,63.0,16.9213,38.2484,36.3629,129.1006,98.8699,56.2759,225.468,42.7835,88.91,94.4608,27.7775,111.9312,123.8504,100.0031,42.3718
2018-07-06,65.5793,163.2144,141.3901,412.769,156.64,107.6073,102.5474,51.878,63.34,17.4597,37.6513,36.7819,130.108,99.1582,56.4843,226.9645,42.6145,89.78,95.2182,28.0972,112.4873,124.5567,100.5703,42.561
2018-07-09,66.395,163.9805,141.6794,414.3559,157.89,109.5499,103.4634,52.5617,64.17,18.058,37.6114,36.9714,128.9709,100.2419,57.2484,226.8747,43.3301,90.19,95.6567,28.337,113.5597,125.0739,101.8141,42.6606
2018-07-10,67.4493,165.6322,142.5371,418.0586,159.66,109.2129,104.3395,52.9778,64.73,18.058,37.7309,37.56,127.0259,101.2659,57.6652,225.468,43.3698,91.01,95.4873,28.9065,113.5398,128.2672,102.2022,42.7204
2018-07-11,65.9474,163.2343,141.5697,414.4656,157.41,105.7341,103.2941,52.3833,63.92,17.36,36.8948,37.6698,126.8364,98.5717,56.8614,225.6975,42.2965,88.58,94.3611,27.9773,113.1824,127.1033,101.227,42.6008
2018-07-12,65.8976,165.0551,142.2878,413.268,157.92,105.7737,103.3837,52.8292,63.87,17.29,36.9546,37.7795,126.966,98.6114,57.4469,225.1587,42.853,88.99,95.0289,28.2271,114.0066,127.4913,101.7345,42.312
2018-07-13,66.007,165.9605,142.7865,417.5695,157.33,106.4279,103.5331,52.6608,64.12,16.8,36.6659,37.5301,125.8389,98.8997,57.0003,226.2861,42.0481,88.34,95.2481,28.1272,114.0264,127.5907,103.1475,42.6008
2018-07-16,65.3704,166.1993,142.2479,416.0326,155.55,105.2781,101.9202,51.9771,64.01,16.77,36.3275,37.3206,122.5972,98.0348,56.6034,224.3905,41.9785,86.72,94.6402,27.9573,113.4902,126.7153,102.4908,42.322
2018-07-17,66.7033,166.0202,143.345,423.5278,156.2,107.1514,104.9468,52.631,64.62,16.77,36.7655,38.1586,123.3353,100.0729,56.8514,224.8195,42.4655,87.75,96.6434,28.4369,113.8675,128.3169,103.9635,42.561
2018-07-18,66.2358,164.1994,143.6243,425.6936,155.94,107.647,106.2809,52.5617,65.61,17.08,37.0043,37.989,124.1133,100.8085,57.1988,225.2585,42.6145,87.0,96.4142,28.4169,114.4137,127.5609,104.0232,42.7503
2018-07-19,65.7882,164.4282,141.5298,428.2386,154.4,107.5974,105.9225,52.8193,64.67,15.8,36.8351,38.1785,124.6121,100.1325,57.3476,225.3383,42.535,86.61,95.886,28.1771,115.4762,129.2222,103.4659,42.8399
2018-07-20,65.4699,164.7466,140.5424,425.2844,154.35,106.973,104.5386,52.3536,66.25,15.75,36.8451,37.5002,123.5647,99.4068,57.0598,223.6922,42.7735,86.65,93.5837,28.297,114.8903,128.2672,103.4361,42.4415
2018-07-23,65.3505,161.0852,139.9739,420.7433,153.87,106.6261,103.9512,52.205,66.72,15.83,36.3972,37.7895,123.3253,98.8699,56.7423,223.1535,43.0021,85.88,90.6138,28.357,115.0194,126.5462,102.451,42.0032
2018-07-24,66.5641,162.5179,140.2431,428.9372,155.29,107.4091,105.584,52.5617,67.82,16.07,36.9546,38.0389,122.268,99.6354,57.0201,223.6722,43.2605,86.39,90.5938,28.9965,115.5854,127.7996,113.8046,42.0929
2018-07-25,67.1708,164.9755,141.2306,436.4325,157.3,108.4498,108.7998,52.5518,67.98,15.86,37.293,38.0289,120.1933,101.1167,56.7919,222.4252,44.0257,87.58,91.4809,29.3262,115.5259,128.4661,111.7647,41.9435
2018-07-26,67.887,165.6123,142.3277,448.1495,161.55,109.9662,110.1738,51.561,67.56,15.97,37.6313,38.4579,116.4928,101.7729,55.9583,206.3631,44.9897,88.48,92.7466,29.8458,110.2431,130.585,112.5707,42.6307
2018-07-27,68.0063,165.5924,140.5823,442.8998,161.24,108.5192,108.9591,51.5412,67.61,15.99,36.7157,38.6773,118.0787,100.3015,55.6904,205.2158,44.2245,88.68,92.9459,29.7558,108.5848,130.5353,111.904,43.6567
2018-07-30,67.688,164.5078,140.3728,439.4166,161.23,108.1425,109.2578,52.2644,67.21,16.08,36.5565,38.4878,116.9317,100.7887,56.8514,201.2252,43.6779,89.15,92.1087,29.6659,110.3523,129.6698,112.0334,43.7463
2018-07-31,68.4042,166.657,140.3329,439.8657,164.17,109.8076,110.1738,53.2354,66.93,16.5,36.5067,38.8769,111.715,103.0156,57.5362,198.9506,44.145,89.88,93.8827,30.0856,112.1099,132.0673,114.113,43.8957
2018-08-01,67.5985,164.6471,144.3225,437.3906,162.04,109.1337,109.2478,51.9474,65.69,15.58,36.2678,39.236,113.1313,101.2857,56.6827,201.1753,43.8568,88.27,90.7035,29.5061,111.1169,131.6892,112.8493,43.4475
2018-08-02,66.0866,163.095,145.9582,437.5104,159.99,107.5082,108.8396,51.5511,64.54,15.43,36.0588,40.4331,114.3782,99.4465,54.9858,204.278,49.1935,86.54,91.7101,30.0656,110.0147,131.4803,111.8144,42.7602
2018-08-03,66.4646,164.21,146.7362,442.0115,159.96,111.1556,110.4625,52.0663,64.47,15.71,36.2877,41.321,114.2086,101.3951,55.3927,206.4728,48.7662,87.79,92.2981,30.4253,110.6105,133.4997,112.5906,43.2184
2018-08-06,67.3996,157.96,147.7834,443.5585,160.96,112.0079,109.8353,52.4131,64.01,15.4,36.0389,41.3509,114.4979,101.1863,55.8591,206.812,48.796,88.09,92.3479,30.0756,110.1339,133.4003,113.0284,43.0192
2018-08-07,67.7776,157.03,148.5714,443.2191,160.92,112.3945,109.4768,53.1066,64.54,15.36,35.8996,41.6402,115.5252,101.1167,56.2858,208.0491,48.4084,87.0,92.4974,31.6743,111.4148,133.5296,111.7348,40.8378
2018-08-08,67.3001,157.05,148.0328,442.79,160.65,112.0674,108.77,52.4626,64.44,15.39,35.9891,41.3609,113.67,100.8582,55.74,204.9564,48.2693,89.12,98.4373,31.5144,109.9551,133.5594,110.8194,41.1267
2018-08-09,68.6529,157.15,147.4543,443.1792,160.48,112.3747,109.21,52.6707,63.41,15.31,35.5413,41.1514,112.6226,101.1466,55.56,203.0409,49.442,90.24,100.4206,32.034,110.7793,133.7484,110.889,41.296
2018-08-10,67.3797,154.79,146.4768,442.1213,157.87,111.5718,107.46,51.6402,63.45,15.11,35.4318,40.2236,110.2288,99.2875,55.0,199.6589,48.965,87.76,98.1683,31.4645,109.7863,131.7191,109.6154,39.6027
2018-08-13,66.2358,154.32,145.5892,434.2967,162.44,110.5906,106.08,51.125,63.16,14.92,34.4863,39.5552,110.0592,98.2833,54.71,200.5268,48.16,85.83,95.3079,30.3154,109.2898,130.5651,107.9636,39.4733
2018-08-14,67.2006,155.34,146.6564,435.4843,164.33,112.1863,106.85,51.82,63.56,14.8,33.7796,39.6051,111.0766,98.4623,55.9,202.2727,48.0,85.63,97.0022,30.6152,110.6403,130.6149,107.2869,39.7123
2018-08-15,66.1065,154.63,145.6889,437.7599,164.21,109.7779,107.03,51.0,61.11,13.66,31.6497,40.0141,109.5405,96.1658,54.96,202.5521,47.09,83.79,95.2182,29.626,107.7209,130.4756,106.471,39.5629
2018-08-16,66.7232,154.53,146.3073,442.35,164.72,110.9573,107.9,51.61,61.76,13.77,31.4507,40.2037,109.5505,96.7424,55.12,202.0333,47.29,84.52,96.7331,29.606,109.4685,130.9332,106.7795,38.8956
